strategy,state_h1,trial_index,scenario_seed,seed_phase,seed_namespace,gateway_threshold,detected,pre_onset_alarm,detection_time,first_alarm_time,transmissions,max_gateway_evidence,a1,a2,sensitivity_parameter,sensitivity_value
EIR,0,104,6425847817725706659,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,120,390.9035904645316,0.03,0.012,gateway_integration_tau,10.0
EIR,0,105,2031634713743668263,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,124,341.65688732338157,0.03,0.012,gateway_integration_tau,10.0
EIR,0,106,9070903978219037910,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,142,407.2564936799804,0.03,0.012,gateway_integration_tau,10.0
EIR,0,107,8712498615403395006,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,129,413.2311087022616,0.03,0.012,gateway_integration_tau,10.0
EIR,0,108,580827552918756433,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,110,304.7363837718187,0.03,0.012,gateway_integration_tau,10.0
EIR,0,109,3042518978970265296,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,108,341.00302185403626,0.03,0.012,gateway_integration_tau,10.0
EIR,0,110,6380141540004301306,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,126,444.0862965086848,0.03,0.012,gateway_integration_tau,10.0
EIR,0,111,3277654332312883237,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,114,363.3336241166635,0.03,0.012,gateway_integration_tau,10.0
EIR,0,112,529870914102502410,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,104,247.98673901559243,0.03,0.012,gateway_integration_tau,10.0
EIR,0,113,4077133472998664756,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,112,331.4776621185442,0.03,0.012,gateway_integration_tau,10.0
EIR,0,114,590048257411954913,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,263.0,139,449.29010818096964,0.03,0.012,gateway_integration_tau,10.0
EIR,0,115,5556098502868485185,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,131,399.5319346422689,0.03,0.012,gateway_integration_tau,10.0
EIR,0,116,7624948859715811113,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,137,355.360201732097,0.03,0.012,gateway_integration_tau,10.0
EIR,0,117,1908497876323257944,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,141,431.82155064938183,0.03,0.012,gateway_integration_tau,10.0
EIR,0,118,6654942851907356094,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,131,374.9766778069911,0.03,0.012,gateway_integration_tau,10.0
EIR,0,119,2474301920280693881,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,116,294.3351913933434,0.03,0.012,gateway_integration_tau,10.0
EIR,0,120,4446367381959723509,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,103,327.82312990741957,0.03,0.012,gateway_integration_tau,10.0
EIR,0,121,3044214150712242804,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,133,332.01508055143387,0.03,0.012,gateway_integration_tau,10.0
EIR,0,122,2564155487439337335,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,120,318.56333814181875,0.03,0.012,gateway_integration_tau,10.0
EIR,0,123,5695776974913125466,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,134,374.28758282742,0.03,0.012,gateway_integration_tau,10.0
EIR,0,124,1843208301224522560,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,122,374.9174050049883,0.03,0.012,gateway_integration_tau,10.0
EIR,0,125,8629461172255614842,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,110,385.06841377793444,0.03,0.012,gateway_integration_tau,10.0
EIR,0,126,9210026360957823969,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,112,384.91475471656616,0.03,0.012,gateway_integration_tau,10.0
EIR,0,127,3391529440808585547,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,119,329.80958238304584,0.03,0.012,gateway_integration_tau,10.0
EIR,0,128,2370946726501696830,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,122,370.7901839656796,0.03,0.012,gateway_integration_tau,10.0
EIR,0,129,4785190026911278648,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,124,327.46965397079236,0.03,0.012,gateway_integration_tau,10.0
EIR,0,130,3524734538290878975,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,118,333.86259897641384,0.03,0.012,gateway_integration_tau,10.0
EIR,0,131,4494320224657503591,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,126,389.15260057284905,0.03,0.012,gateway_integration_tau,10.0
EIR,0,132,7473255948308178846,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,131,311.5291000599644,0.03,0.012,gateway_integration_tau,10.0
EIR,0,133,7689273433398957687,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,129,319.9594444265299,0.03,0.012,gateway_integration_tau,10.0
EIR,0,134,4659808487548660405,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,136,424.38217670002945,0.03,0.012,gateway_integration_tau,10.0
EIR,0,135,7288162072453088351,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,111,403.52011577751387,0.03,0.012,gateway_integration_tau,10.0
EIR,0,136,349218908106916316,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,269.0,127,477.4037244620328,0.03,0.012,gateway_integration_tau,10.0
EIR,0,137,8589599430816917522,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,125,350.0626370753087,0.03,0.012,gateway_integration_tau,10.0
EIR,0,138,6933355935188362025,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,121,406.6431890226381,0.03,0.012,gateway_integration_tau,10.0
EIR,0,139,4093230265916850064,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,125,369.53988436163115,0.03,0.012,gateway_integration_tau,10.0
EIR,0,140,3515802806389386458,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,131,423.0644055045116,0.03,0.012,gateway_integration_tau,10.0
EIR,0,141,8307962977924929689,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,116,293.6861586600285,0.03,0.012,gateway_integration_tau,10.0
EIR,0,142,7575604150648080158,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,113,288.7903010302969,0.03,0.012,gateway_integration_tau,10.0
EIR,0,143,8285606041544652707,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,128,380.1514414099572,0.03,0.012,gateway_integration_tau,10.0
EIR,0,144,4672864947221583352,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,132,374.2902678090202,0.03,0.012,gateway_integration_tau,10.0
EIR,0,145,1154764542687911318,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,113,340.23215169866415,0.03,0.012,gateway_integration_tau,10.0
EIR,0,146,3297647176744255452,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,130,393.9424521574511,0.03,0.012,gateway_integration_tau,10.0
EIR,0,147,7858435624086908979,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,116,326.3959930920105,0.03,0.012,gateway_integration_tau,10.0
EIR,0,148,5165919310896663158,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,122,399.6022092616276,0.03,0.012,gateway_integration_tau,10.0
EIR,0,149,1933667660072330072,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,146,399.83413972853157,0.03,0.012,gateway_integration_tau,10.0
EIR,0,150,3021480965935241848,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,125,359.833963436547,0.03,0.012,gateway_integration_tau,10.0
EIR,0,151,4290658630219032147,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,128,419.8376061273638,0.03,0.012,gateway_integration_tau,10.0
EIR,0,152,8536630421920697983,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,111,324.61481945624104,0.03,0.012,gateway_integration_tau,10.0
EIR,0,153,9090023764627101206,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,126,347.84148097504726,0.03,0.012,gateway_integration_tau,10.0
EIR,0,154,5989888866250058860,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,110,343.3126493251108,0.03,0.012,gateway_integration_tau,10.0
EIR,0,155,6054824879537833915,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,118,351.1926468054329,0.03,0.012,gateway_integration_tau,10.0
EIR,0,156,6255638350560814324,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,126,373.5826105124877,0.03,0.012,gateway_integration_tau,10.0
EIR,0,157,592735670669399943,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,109,393.17969678553595,0.03,0.012,gateway_integration_tau,10.0
EIR,0,158,7565777119458578816,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,107,284.77725597056974,0.03,0.012,gateway_integration_tau,10.0
EIR,0,159,4981672185818620687,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,113,358.3331795510486,0.03,0.012,gateway_integration_tau,10.0
EIR,0,160,3558265183123350089,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,116,289.99860414131456,0.03,0.012,gateway_integration_tau,10.0
EIR,0,161,9110068521133978680,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,118,360.8134737731309,0.03,0.012,gateway_integration_tau,10.0
EIR,0,162,8614203120197133055,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,107,289.27055671827844,0.03,0.012,gateway_integration_tau,10.0
EIR,0,163,7745363602740578148,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,119,382.00568669206257,0.03,0.012,gateway_integration_tau,10.0
EIR,0,164,3259734681703790822,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,138,336.9924041074337,0.03,0.012,gateway_integration_tau,10.0
EIR,0,165,3001081757496940676,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,139,390.1151515612901,0.03,0.012,gateway_integration_tau,10.0
EIR,0,166,4078152836139198151,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,107,309.74916339597723,0.03,0.012,gateway_integration_tau,10.0
EIR,0,167,7502390978075614567,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,117,372.7617876548601,0.03,0.012,gateway_integration_tau,10.0
EIR,0,168,7162494278142848769,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,102,324.6815879805828,0.03,0.012,gateway_integration_tau,10.0
EIR,0,169,2629519782154954411,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,101,311.9479532857423,0.03,0.012,gateway_integration_tau,10.0
EIR,0,170,4467903839702415762,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,136,411.83349836499264,0.03,0.012,gateway_integration_tau,10.0
EIR,0,171,7264844206564229815,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,122,392.5689269728339,0.03,0.012,gateway_integration_tau,10.0
EIR,0,172,78485541318195875,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,124,363.5457855324266,0.03,0.012,gateway_integration_tau,10.0
EIR,0,173,5616442725734576134,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,108,362.36082521159835,0.03,0.012,gateway_integration_tau,10.0
EIR,0,174,8588190430629713503,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,133,362.85185404649235,0.03,0.012,gateway_integration_tau,10.0
EIR,0,175,5363277536617962870,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,116,394.18142153789245,0.03,0.012,gateway_integration_tau,10.0
EIR,0,176,7479027237730408119,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,138,363.9179504200264,0.03,0.012,gateway_integration_tau,10.0
EIR,0,177,5322826518976165362,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,129,420.8915710294707,0.03,0.012,gateway_integration_tau,10.0
EIR,0,178,2899664227988903928,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,130,381.6461975672251,0.03,0.012,gateway_integration_tau,10.0
EIR,0,179,365300584193634183,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,116,423.95474493051637,0.03,0.012,gateway_integration_tau,10.0
EIR,0,180,1898688620534328170,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,129,347.15249358473744,0.03,0.012,gateway_integration_tau,10.0
EIR,0,181,8349783951472304735,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,117,333.7635405917323,0.03,0.012,gateway_integration_tau,10.0
EIR,0,182,3890286212609328774,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,104,285.89300826523726,0.03,0.012,gateway_integration_tau,10.0
EIR,0,183,4479624236198851185,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,136,375.51366398098594,0.03,0.012,gateway_integration_tau,10.0
EIR,0,184,6371795509046221536,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,140,406.7182935759565,0.03,0.012,gateway_integration_tau,10.0
EIR,0,185,6180394330236481437,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,117,356.2207474360631,0.03,0.012,gateway_integration_tau,10.0
EIR,0,186,911036120495011186,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,120,384.2987872451656,0.03,0.012,gateway_integration_tau,10.0
EIR,0,187,4528614121077362472,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,123,289.3446634349073,0.03,0.012,gateway_integration_tau,10.0
EIR,0,188,173688348277287134,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,124,303.7997001306348,0.03,0.012,gateway_integration_tau,10.0
EIR,0,189,3087833107788787493,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,103,313.7083143399993,0.03,0.012,gateway_integration_tau,10.0
EIR,0,190,6967002560767020159,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,231.0,137,477.1215648069724,0.03,0.012,gateway_integration_tau,10.0
EIR,0,191,903497065467599824,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,123,401.89551123101563,0.03,0.012,gateway_integration_tau,10.0
EIR,0,192,1692866186576638116,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,129,356.9349458505179,0.03,0.012,gateway_integration_tau,10.0
EIR,0,193,1614094688191338270,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,122,369.2752977562703,0.03,0.012,gateway_integration_tau,10.0
EIR,0,194,4238581813292396406,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,210.0,135,477.350230125526,0.03,0.012,gateway_integration_tau,10.0
EIR,0,195,3299115535540484546,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,129,380.3011129310526,0.03,0.012,gateway_integration_tau,10.0
EIR,0,196,7981952804867838124,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,97,262.6975535000936,0.03,0.012,gateway_integration_tau,10.0
EIR,0,197,5125422592733516009,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,107,288.95850443482607,0.03,0.012,gateway_integration_tau,10.0
EIR,0,198,5757819000644866585,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,132,422.8705902447745,0.03,0.012,gateway_integration_tau,10.0
EIR,0,199,51760877611331757,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,107,311.3287157531645,0.03,0.012,gateway_integration_tau,10.0
EIR,0,200,6506376374428480226,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,129,353.6808127477571,0.03,0.012,gateway_integration_tau,10.0
EIR,0,201,6867895660112465699,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,129,374.21442450398246,0.03,0.012,gateway_integration_tau,10.0
EIR,0,202,2835197751576837163,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,129,379.07929068250337,0.03,0.012,gateway_integration_tau,10.0
EIR,0,203,9209965517006206611,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,134,403.3510978617612,0.03,0.012,gateway_integration_tau,10.0
EIR,0,204,5737288370533317380,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,128,338.0982491493911,0.03,0.012,gateway_integration_tau,10.0
EIR,0,205,8790434113098318569,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,116,335.96141378902615,0.03,0.012,gateway_integration_tau,10.0
EIR,0,206,1055199699061408963,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,118,339.48127370591556,0.03,0.012,gateway_integration_tau,10.0
EIR,0,207,7146154467576454241,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,127,391.0603708913796,0.03,0.012,gateway_integration_tau,10.0
EIR,0,208,4572869956349081277,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,122,395.66845728594643,0.03,0.012,gateway_integration_tau,10.0
EIR,0,209,1433287339025757842,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,138,422.67363828957934,0.03,0.012,gateway_integration_tau,10.0
EIR,0,210,3469864464058536560,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,118,337.1433946596142,0.03,0.012,gateway_integration_tau,10.0
EIR,0,211,4747190706097425181,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,124,433.55442093053574,0.03,0.012,gateway_integration_tau,10.0
EIR,0,212,3052112967120152525,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,130,358.69901776346757,0.03,0.012,gateway_integration_tau,10.0
EIR,0,213,4173843077544725673,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,132,364.3083737783379,0.03,0.012,gateway_integration_tau,10.0
EIR,0,214,2353040396320479890,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,124,378.5200478938164,0.03,0.012,gateway_integration_tau,10.0
EIR,0,215,820658714775212068,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,119,333.7195987105853,0.03,0.012,gateway_integration_tau,10.0
EIR,0,216,7584213369696440163,evaluation,sweep:anomaly_pair:shared_scenarios,447.56312456032214,0,0,inf,inf,116,399.76245224123073,0.03,0.012,gateway_integration_tau,10.0
