strategy,state_h1,trial_index,scenario_seed,seed_phase,seed_namespace,gateway_threshold,detected,pre_onset_alarm,detection_time,first_alarm_time,transmissions,max_gateway_evidence,a1,a2,eir_gate_quantile,hysteresis_margin_eir,gate_hysteresis_margin,w2
EIR,0,59,497544355896473532,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,121,765.2946121335913,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,60,7845018259805258654,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,111,627.1366926426113,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,61,5540219232902936081,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,208.0,126,783.3315745270015,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,62,48725929166278989,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,140,717.1497127413957,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,63,8475777184813767823,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,111,643.0310127498816,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,64,595842880634436484,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,124,679.4708435411136,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,65,7769771095575010619,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,152,695.6481621939723,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,66,2809989228385752663,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,125,672.9869221251242,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,67,5366708037640485086,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,137,722.9032188659444,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,68,8888696536612380703,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,137,684.110740500585,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,69,703141394792259125,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,129,549.754637041774,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,70,956861592787059750,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,127,610.251507862383,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,71,7171235012563863054,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,111,724.3746374427828,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,72,7426903974649218010,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,113,636.7752135017321,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,73,2281652111302095547,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,89,388.2314505317371,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,74,6620132207452246077,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,114,682.9166554992828,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,75,2299772339582960882,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,130,649.2968012050204,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,76,8665134526325593785,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,108,519.3330746629509,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,77,5831347187511415146,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,120,594.8249752982869,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,78,2764179054952749108,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,118,475.643737975428,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,79,1436801579430159727,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,134,605.5175510814313,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,80,4256239665401846864,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,134,707.4248253266758,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,81,6408681589980055778,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,264.0,136,784.4405776914203,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,82,5374022468059246902,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,102,558.4671994364878,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,83,726333036876873047,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,127,553.8271648727871,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,84,1514817278626261067,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,114,526.2462688331808,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,85,3317087628463341655,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,113,515.4850152156456,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,86,7419991104545920415,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,96,522.5961942710043,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,87,8450532150538690303,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,127,650.8798955627742,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,88,2342843629069381586,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,128,665.5316216760968,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,89,7498646524692472735,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,128,654.4148472500698,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,90,251150932040658662,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,118,635.3628103246609,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,91,7531563222751120521,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,133,630.2913078127003,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,92,425096693690444293,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,115,553.0531727065562,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,93,1400033971108312678,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,122,675.0364877541533,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,94,6356540359468835968,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,119,680.295442921473,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,95,8529534714100195831,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,143,747.722358457843,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,96,8695859923624215306,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,138,728.542688717172,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,97,144942717518357862,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,225.0,136,852.8270469673041,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,98,6856198267899099668,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,128,772.7272919962854,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,99,90915395630955618,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,113,501.31016260908257,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,100,6645654657196752744,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,124,612.3765469483744,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,101,2203741437911058756,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,122,659.9175297178077,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,102,4980497102828505125,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,190.0,156,809.5199495731779,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,103,1115713432009853186,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,115,603.4900505735582,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,104,6425847817725706659,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,119,702.0395490937339,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,105,2031634713743668263,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,125,612.7567237436949,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,106,9070903978219037910,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,143,705.4509448130913,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,107,8712498615403395006,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,128,734.206023274768,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,108,580827552918756433,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,110,561.76654301386,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,109,3042518978970265296,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,107,589.1108364344753,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,110,6380141540004301306,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,261.0,128,791.6267112068307,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,111,3277654332312883237,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,114,636.6789217157769,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,112,529870914102502410,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,105,456.32874032418704,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,113,4077133472998664756,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,113,603.5479689002759,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,114,590048257411954913,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,261.0,138,823.3060207747309,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,115,5556098502868485185,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,132,695.0038557455779,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,116,7624948859715811113,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,136,619.527881561306,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,117,1908497876323257944,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,138,773.2375065879439,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,118,6654942851907356094,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,132,638.3742545812989,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,119,2474301920280693881,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,115,534.2612877405348,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,120,4446367381959723509,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,102,559.6450493414483,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,121,3044214150712242804,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,132,600.8059135224788,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,122,2564155487439337335,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,117,550.4628977024713,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,123,5695776974913125466,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,134,676.4891684877892,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,124,1843208301224522560,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,122,685.1548185632255,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,125,8629461172255614842,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,112,655.8308634486225,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,126,9210026360957823969,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,113,700.6593941635961,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,127,3391529440808585547,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,119,567.0383654570571,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,128,2370946726501696830,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,124,638.2875421382553,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,129,4785190026911278648,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,119,557.6013854793371,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,130,3524734538290878975,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,119,617.6054614453966,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,131,4494320224657503591,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,127,672.3327404346282,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,132,7473255948308178846,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,132,562.0668893776129,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,133,7689273433398957687,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,128,585.8276178993681,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,134,4659808487548660405,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,136,734.6343230380139,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,135,7288162072453088351,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,110,679.3910709231391,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,136,349218908106916316,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,127,773.57341983548,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,137,8589599430816917522,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,127,644.0932168633881,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,138,6933355935188362025,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,123,691.6339454146589,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,139,4093230265916850064,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,124,646.1158347191255,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,140,3515802806389386458,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,132,742.4440126561859,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,141,8307962977924929689,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,115,521.4609729946518,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,142,7575604150648080158,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,113,503.4949599926656,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,143,8285606041544652707,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,125,663.4117018879525,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,144,4672864947221583352,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,131,664.0072454739277,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,145,1154764542687911318,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,113,607.3007542109953,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,146,3297647176744255452,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,128,681.1462780748452,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,147,7858435624086908979,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,114,578.5393032612528,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,148,5165919310896663158,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,123,641.217910176036,0.06,0.024,0.85,0.03,0.03,0.75
EIR,0,149,1933667660072330072,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,146,739.9993689785344,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,0,2611231400473716086,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,159,676.7559255450253,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,1,7076932750564232801,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,208.0,208.0,124,786.0452873172101,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,2,7639779178240766345,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,248.0,248.0,155,785.7947428091629,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,3,7448499090136169548,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,187.0,187.0,126,782.1497347645065,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,4,1036192494473232165,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,291.0,291.0,175,794.0133046375137,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,5,1413621977181159838,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,266.0,266.0,140,797.8035971109655,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,6,8668626805789249451,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,142,699.6619818676653,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,7,3470924761366110024,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,231.0,231.0,137,796.8138704794928,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,8,7452165017529937172,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,257.0,257.0,152,816.8126019236166,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,9,7577570658720223945,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,264.0,264.0,149,781.7126576150915,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,10,5504095443855972750,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,216.0,216.0,129,782.7208622563605,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,11,2076927811063404179,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,164,700.1555965695554,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,12,4321649027562401148,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,156,663.2713159247735,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,13,8515507875366062678,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,234.0,234.0,131,809.6196666446486,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,14,1518119078249690328,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,262.0,262.0,135,783.799308544097,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,15,1660511464077066382,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,287.0,287.0,167,804.1939107295773,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,16,8984420535382550704,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,152,747.049900360332,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,17,5493875957052685458,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,163.0,163.0,106,784.8280303641399,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,18,3869355358369578221,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,167,764.6845166091296,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,19,8305689639555103873,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,168,712.5424490356122,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,20,1861075245161063954,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,185.0,185.0,110,805.7599946857764,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,21,7487342678843418782,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,253.0,253.0,144,811.6805350266004,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,22,4759947280925614510,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,163.0,163.0,108,803.0633037137189,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,23,532900699907676749,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,245.0,245.0,142,799.3817516609631,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,24,8547775228713327454,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,203.0,203.0,125,783.9090996914488,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,25,7031772464367016452,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,248.0,248.0,138,803.3300374599803,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,26,8506781465225358650,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,225.0,225.0,152,791.7799375062148,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,27,6275412454291956646,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,191.0,191.0,97,784.3521893057448,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,28,5662962446640446382,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,226.0,226.0,139,803.7438658053561,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,29,7329872736493627402,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,235.0,235.0,141,821.5051290350424,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,30,2817708701825730959,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,172,771.3938856736249,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,31,5214034528589591776,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,279.0,279.0,187,786.0196589187946,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,32,3669642538277696802,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,157.0,157.0,102,798.903252438408,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,33,6484308883121994863,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,242.0,242.0,137,783.8465763596555,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,34,917269140902215968,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,179.0,179.0,115,789.9357913544953,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,35,7012320684762862517,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,165,766.7087865170711,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,36,1459189485559832615,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,267.0,267.0,167,800.6759795639196,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,37,5313352012855129812,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,215.0,215.0,127,787.1559378479113,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,38,7853436569111311274,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,124.0,124.0,77,793.8091386111066,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,39,6470854732115933193,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,156,714.3976746663886,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,40,8436348219406387577,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,205.0,205.0,124,794.988077185133,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,41,759148238731577147,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,1,0,214.0,214.0,120,795.0482355176707,0.06,0.024,0.85,0.03,0.03,0.75
EIR,1,42,2801078394990268360,evaluation,sweep:anomaly_pair:shared_scenarios,781.6107560756307,0,0,inf,inf,165,762.7503036993457,0.06,0.024,0.85,0.03,0.03,0.75
